osmid,coord,building,amenity,geometry,services,bus
268730239,"(52.07118526206404, 5.0973951329946185)",yes,,"POLYGON ((5.0973954 52.0712076, 5.0974265 52.0711741, 5.097395 52.0711628, 5.0973637 52.0711966, 5.0973954 52.0712076))","['Living', 'Working']",Node_52
268730240,"(52.069440099288684, 5.0977661119618105)",yes,,"POLYGON ((5.097725 52.0694566, 5.0977649 52.0694707, 5.097807 52.0694233, 5.0977678 52.0694095, 5.097725 52.0694566))","['Living', 'Working', 'Commerce', 'Education']",Node_52
268730243,"(52.07009491077954, 5.096987138527757)",yes,,"POLYGON ((5.0969834 52.0700754, 5.096958 52.0701027, 5.0969908 52.0701145, 5.0970163 52.070087, 5.0969834 52.0700754))","['Living', 'Working', 'Healthcare']",Node_47
268730245,"(52.071764060376736, 5.095795623048646)",yes,,"POLYGON ((5.0957553 52.0717808, 5.0957931 52.0717941, 5.0958357 52.071747, 5.0957987 52.071734, 5.0957553 52.0717808))","['Living', 'Entertainment']",Node_43
268730246,"(52.068782703467484, 5.0983184676949564)",yes,,"POLYGON ((5.0983228 52.0687972, 5.098341 52.0687777, 5.0983142 52.0687682, 5.0982959 52.0687877, 5.0983228 52.0687972))","['Living', 'Working', 'Commerce', 'Education', 'Entertainment']",Node_56
268730247,"(52.0706505610962, 5.094229843842939)",yes,,"POLYGON ((5.0942178 52.0706189, 5.0941796 52.0706608, 5.0942418 52.0706823, 5.0942801 52.0706402, 5.0942178 52.0706189))","['Living', 'Commerce', 'Education']",Node_30
268730248,"(52.068802767279095, 5.092794452405503)",yes,,"POLYGON ((5.0927774 52.0687835, 5.0927591 52.0688035, 5.0928116 52.068822, 5.0928298 52.0688021, 5.0927774 52.0687835))","['Working', 'Entertainment']",Node_105
268730249,"(52.07131265000001, 5.0919032500000005)",yes,,"POLYGON ((5.091901 52.0712951, 5.0918776 52.0713205, 5.0919055 52.0713302, 5.0919289 52.0713048, 5.091901 52.0712951))","['Living', 'Working', 'Education', 'Entertainment']",Node_173
268730250,"(52.06945374256326, 5.097805783769998)",yes,,"POLYGON ((5.0977649 52.0694707, 5.0978032 52.0694842, 5.0978473 52.0694376, 5.097807 52.0694233, 5.0977649 52.0694707))","['Healthcare', 'Entertainment']",Node_52
268730251,"(52.071780161542904, 5.095977558755066)",yes,,"POLYGON ((5.0959716 52.0717639, 5.0959518 52.0717854, 5.0959834 52.0717964, 5.0960034 52.071775, 5.0959716 52.0717639))",['Living'],Node_43
268730253,"(52.069340633593384, 5.0979100383510545)",yes,,"POLYGON ((5.0978683 52.0693567, 5.0979072 52.0693707, 5.0979513 52.0693238, 5.097914 52.0693106, 5.0978683 52.0693567))","['Living', 'Working', 'Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_52
268730254,"(52.07137123762648, 5.091848369160469)",yes,,"POLYGON ((5.0918226 52.071379, 5.0918505 52.0713889, 5.0918741 52.0713634, 5.0918463 52.0713536, 5.0918226 52.071379))","['Living', 'Working', 'Healthcare', 'Entertainment']",Node_173
268730256,"(52.069283200000015, 5.092350700000001)",yes,,"POLYGON ((5.0923345 52.0692645, 5.0923164 52.069284, 5.0923669 52.0693019, 5.092385 52.0692824, 5.0923345 52.0692645))","['Living', 'Working', 'Healthcare']",Node_105
268730257,"(52.06866439463291, 5.0985915534071795)",garage,,"POLYGON ((5.098551 52.0686812, 5.0985888 52.0686945, 5.0986322 52.0686477, 5.0985941 52.0686343, 5.098551 52.0686812))",['Living'],Node_56
268730258,"(52.071139062467815, 5.092209480555204)",yes,,"POLYGON ((5.0922071 52.0711214, 5.0921837 52.0711469, 5.0922118 52.0711567, 5.0922353 52.0711313, 5.0922071 52.0711214))","['Living', 'Working', 'Healthcare', 'Entertainment']",Node_23
268730259,"(52.070838341327786, 5.096297416796473)",yes,,"POLYGON ((5.096266 52.0708496, 5.0962976 52.0708608, 5.0963286 52.0708274, 5.0962977 52.0708156, 5.096266 52.0708496))","['Working', 'Healthcare']",Node_47
268730260,"(52.069494399999996, 5.0979201)",yes,,"POLYGON ((5.0978794 52.069511, 5.0979181 52.0695247, 5.0979608 52.0694778, 5.0979221 52.0694641, 5.0978794 52.069511))","['Living', 'Working', 'Entertainment']",Node_52
268730262,"(52.07047647884785, 5.098052433371426)",yes,,"POLYGON ((5.0980527 52.0704529, 5.0980196 52.0704885, 5.0980523 52.0705, 5.0980852 52.0704645, 5.0980527 52.0704529))","['Healthcare', 'Education', 'Entertainment']",Node_184
268730263,"(52.07067852525367, 5.092530347761203)",yes,,"POLYGON ((5.092481 52.0706747, 5.0925609 52.0707026, 5.0925797 52.0706825, 5.0925001 52.0706544, 5.092481 52.0706747))","['Healthcare', 'Education']",Node_23
268730264,"(52.06976173295784, 5.099065950247307)",yes,,"POLYGON ((5.0990402 52.0697369, 5.0990178 52.0697606, 5.0990918 52.0697866, 5.099114 52.0697628, 5.0990402 52.0697369))","['Working', 'Education', 'Entertainment']",Node_56
268730265,"(52.071655334464495, 5.095908689699158)",yes,,"POLYGON ((5.0958661 52.0716727, 5.0959042 52.0716861, 5.0959509 52.0716375, 5.0959141 52.0716245, 5.0958661 52.0716727))","['Living', 'Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_43
268730266,"(52.07120575, 5.09096735)",yes,,"POLYGON ((5.0909652 52.071188, 5.0909415 52.0712136, 5.0909695 52.0712235, 5.0909932 52.0711979, 5.0909652 52.071188))","['Living', 'Working', 'Commerce', 'Education', 'Entertainment']",Node_173
268730267,"(52.07105795, 5.091806)",yes,,"POLYGON ((5.0917936 52.0710421, 5.0917776 52.0710595, 5.0918184 52.0710738, 5.0918344 52.0710564, 5.0917936 52.0710421))","['Working', 'Healthcare']",Node_173
268730268,"(52.06767342391552, 5.093509925728529)",yes,,"POLYGON ((5.0935147 52.0676906, 5.0935366 52.0676671, 5.0935047 52.0676563, 5.0934835 52.0676798, 5.0935147 52.0676906))","['Healthcare', 'Education', 'Entertainment']",Node_28
268730269,"(52.07116056627609, 5.09767388442015)",yes,,"POLYGON ((5.0976912 52.0711796, 5.0977092 52.0711602, 5.0976564 52.0711415, 5.0976387 52.071161, 5.0976912 52.0711796))","['Commerce', 'Entertainment']",Node_184
268730270,"(52.06887485404006, 5.098578617543693)",yes,,"POLYGON ((5.0985817 52.0688889, 5.0985999 52.0688694, 5.0985756 52.0688608, 5.0985573 52.0688803, 5.0985817 52.0688889))",['Healthcare'],Node_56
268730271,"(52.06873595693588, 5.098369816150774)",yes,,"POLYGON ((5.0983676 52.0687662, 5.0984108 52.0687194, 5.0983721 52.0687057, 5.0983288 52.0687525, 5.0983676 52.0687662))","['Working', 'Healthcare', 'Education', 'Entertainment']",Node_56
268730272,"(52.07151965000001, 5.0918554)",yes,,"POLYGON ((5.0918533 52.0715019, 5.0918295 52.0715276, 5.0918575 52.0715374, 5.0918813 52.0715117, 5.0918533 52.0715019))","['Working', 'Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_173
268730273,"(52.07086423270162, 5.09143090208954)",yes,,"POLYGON ((5.0914286 52.0708466, 5.0914051 52.070872, 5.0914332 52.0708819, 5.0914567 52.0708564, 5.0914286 52.0708466))","['Commerce', 'Entertainment']",Node_173
268730274,"(52.0681530947365, 5.100297314024094)",yes,,"POLYGON ((5.1002488 52.0681515, 5.1003239 52.0681779, 5.1003453 52.0681545, 5.1002715 52.0681284, 5.1002488 52.0681515))","['Living', 'Working', 'Education', 'Entertainment']",Node_61
268730277,"(52.071055050000005, 5.091175300000001)",yes,,"POLYGON ((5.091173 52.0710374, 5.0911495 52.0710628, 5.0911776 52.0710727, 5.0912011 52.0710473, 5.091173 52.0710374))","['Living', 'Working']",Node_173
268730278,"(52.07160185156706, 5.095757942977719)",yes,,"POLYGON ((5.0957156 52.0716196, 5.0957532 52.0716329, 5.0958004 52.0715843, 5.0957624 52.0715708, 5.0957156 52.0716196))","['Healthcare', 'Education']",Node_43
268730280,"(52.07133037783048, 5.091954084752463)",yes,,"POLYGON ((5.0919518 52.0713127, 5.0919283 52.0713382, 5.0919563 52.0713481, 5.0919799 52.0713225, 5.0919518 52.0713127))","['Living', 'Working', 'Healthcare', 'Education']",Node_173
268730281,"(52.07087187263687, 5.096266316498408)",yes,,"POLYGON ((5.096266 52.0708496, 5.096235 52.070883, 5.0962667 52.0708941, 5.0962976 52.0708608, 5.096266 52.0708496))","['Working', 'Commerce', 'Healthcare', 'Education']",Node_47
268730283,"(52.071577827796844, 5.091806684356442)",yes,,"POLYGON ((5.0918083 52.0715958, 5.0918329 52.0715696, 5.091805 52.0715599, 5.0917805 52.071586, 5.0918083 52.0715958))","['Living', 'Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_173
268730284,"(52.07113934518607, 5.0910969826923855)",yes,,"POLYGON ((5.0910946 52.0711217, 5.0910712 52.0711471, 5.0910993 52.071157, 5.0911228 52.0711316, 5.0910946 52.0711217))",['Working'],Node_173
268730285,"(52.07291563941358, 5.096692431202015)",terrace,,"POLYGON ((5.0966384 52.0725593, 5.0961666 52.0730681, 5.0963103 52.0731184, 5.0965789 52.0732125, 5.0967457 52.0732724, 5.0972182 52.0727638, 5.0966384 52.0725593))",['Entertainment'],Node_44
268730287,"(52.0711614, 5.095945)",yes,,"POLYGON ((5.0959304 52.0711438, 5.0959133 52.0711642, 5.0959596 52.071179, 5.0959767 52.0711586, 5.0959304 52.0711438))","['Working', 'Commerce']",Node_43
268730288,"(52.071113649999994, 5.0922329500000005)",yes,,"POLYGON ((5.0922071 52.0711214, 5.0922353 52.0711313, 5.0922588 52.0711059, 5.0922306 52.071096, 5.0922071 52.0711214))",['Working'],Node_23
268730290,"(52.067908382725946, 5.099016199964704)",yes,,"POLYGON ((5.0990148 52.0678878, 5.0989867 52.0679184, 5.0990172 52.0679291, 5.0990459 52.0678983, 5.0990148 52.0678878))","['Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_59
268730291,"(52.069684252115195, 5.098898002904133)",yes,,"POLYGON ((5.0988633 52.0696916, 5.0989037 52.0697059, 5.098905 52.0697063, 5.0989325 52.0696767, 5.098931 52.0696762, 5.0988914 52.0696622, 5.0988633 52.0696916))","['Commerce', 'Healthcare', 'Education']",Node_56
268730293,"(52.072157896778194, 5.096945836593739)",yes,,"POLYGON ((5.0969504 52.0721304, 5.0969099 52.072174, 5.0969414 52.0721853, 5.0969817 52.0721419, 5.0969504 52.0721304))","['Living', 'Working', 'Commerce', 'Education']",Node_44
268730294,"(52.0711163, 5.0980617)",yes,,"POLYGON ((5.0980541 52.0710994, 5.0980342 52.0711209, 5.0980693 52.0711332, 5.0980892 52.0711117, 5.0980541 52.0710994))","['Living', 'Working', 'Commerce', 'Education', 'Entertainment']",Node_184
268730296,"(52.06937511687579, 5.092431299387627)",yes,,"POLYGON ((5.0924305 52.0693536, 5.0924007 52.0693856, 5.0924321 52.0693966, 5.0924619 52.0693647, 5.0924305 52.0693536))","['Working', 'Commerce', 'Education', 'Entertainment']",Node_105
268730298,"(52.07168200389786, 5.09598469789918)",yes,,"POLYGON ((5.0959412 52.0716991, 5.095983 52.0717139, 5.0960281 52.0716648, 5.0959866 52.0716501, 5.0959412 52.0716991))","['Living', 'Working', 'Healthcare', 'Education', 'Entertainment']",Node_43
268730300,"(52.06777483779055, 5.0992264934391045)",yes,,"POLYGON ((5.0991852 52.0677733, 5.0992512 52.0677955, 5.099268 52.067777, 5.0992025 52.0677539, 5.0991852 52.0677733))","['Living', 'Entertainment']",Node_59
268730301,"(52.07130485488678, 5.091977567303472)",yes,,"POLYGON ((5.0919518 52.0713127, 5.0919799 52.0713225, 5.0920033 52.071297, 5.0919753 52.0712872, 5.0919518 52.0713127))","['Living', 'Commerce']",Node_173
268730302,"(52.068129702171944, 5.094668117758816)",yes,,"POLYGON ((5.0946387 52.0681338, 5.094677 52.0681473, 5.0946975 52.0681256, 5.0946593 52.0681121, 5.0946387 52.0681338))","['Working', 'Commerce', 'Healthcare']",Node_29
268730303,"(52.06803151315607, 5.094459337358072)",yes,,"POLYGON ((5.0944312 52.0680342, 5.0944694 52.0680477, 5.0944876 52.0680289, 5.0944491 52.0680153, 5.0944312 52.0680342))","['Living', 'Working', 'Commerce']",Node_29
268730305,"(52.07078191652598, 5.0910262694513095)",yes,,"POLYGON ((5.0910132 52.0707661, 5.0909976 52.0707834, 5.0910393 52.0707977, 5.091055 52.0707805, 5.0910132 52.0707661))",['Living'],Node_19
268730306,"(52.070586984733, 5.092187074684872)",yes,,"POLYGON ((5.0921792 52.0705692, 5.0921577 52.0705917, 5.092195 52.0706048, 5.0922164 52.0705822, 5.0921792 52.0705692))","['Living', 'Working', 'Commerce', 'Healthcare']",Node_23
268730307,"(52.06869097179971, 5.098666776383788)",garage,,"POLYGON ((5.0986268 52.0687079, 5.0986632 52.0687207, 5.0987066 52.0686739, 5.0986707 52.0686612, 5.0986268 52.0687079))",['Living'],Node_56
268730308,"(52.06779466859833, 5.099284193436999)",yes,,"POLYGON ((5.0992512 52.0677955, 5.0993006 52.0678121, 5.0993174 52.0677943, 5.099268 52.067777, 5.0992512 52.0677955))","['Healthcare', 'Education', 'Entertainment']",Node_59
268730309,"(52.07138916726221, 5.091899097996801)",yes,,"POLYGON ((5.0918732 52.0713969, 5.0919013 52.0714068, 5.091925 52.0713815, 5.0918969 52.0713715, 5.0918732 52.0713969))","['Working', 'Commerce']",Node_173
268730310,"(52.071419516520315, 5.091683770331958)",yes,,"POLYGON ((5.0916962 52.0714356, 5.0917126 52.0714184, 5.0916713 52.0714034, 5.091655 52.0714207, 5.0916962 52.0714356))","['Living', 'Working', 'Education']",Node_173
268730311,"(52.069695716712765, 5.099041934018683)",yes,,"POLYGON ((5.0990606 52.0697152, 5.0990789 52.0696958, 5.0990231 52.0696762, 5.0990051 52.0696957, 5.0990606 52.0697152))","['Living', 'Commerce', 'Entertainment']",Node_56
268730312,"(52.06946783180544, 5.097844661490074)",yes,,"POLYGON ((5.0978032 52.0694842, 5.0978425 52.069498, 5.0978859 52.0694513, 5.0978473 52.0694376, 5.0978032 52.0694842))","['Living', 'Healthcare']",Node_52
268730313,"(52.071142255821954, 5.097435166771331)",yes,,"POLYGON ((5.0974356 52.0711645, 5.0974663 52.0711313, 5.0974348 52.07112, 5.097404 52.0711532, 5.0974356 52.0711645))","['Living', 'Working', 'Healthcare', 'Education']",Node_52
268730314,"(52.07161520534303, 5.095794847711033)",yes,,"POLYGON ((5.0957532 52.0716329, 5.0957905 52.071646, 5.095836 52.0715969, 5.0958004 52.0715843, 5.0957532 52.0716329))",['Working'],Node_43
268730315,"(52.06818172753074, 5.10037868513284)",yes,,"POLYGON ((5.1003239 52.0681779, 5.1004123 52.0682089, 5.1004335 52.0681857, 5.1003453 52.0681545, 5.1003239 52.0681779))","['Working', 'Commerce', 'Healthcare']",Node_61
268730316,"(52.069153318223194, 5.094023895656221)",yes,,"POLYGON ((5.0939939 52.0691643, 5.0940247 52.0691744, 5.0940539 52.0691428, 5.0940231 52.069132, 5.0939939 52.0691643))","['Working', 'Commerce', 'Education', 'Entertainment']",Node_105
268730317,"(52.071370784245985, 5.091547547264123)",yes,,"POLYGON ((5.0915602 52.0713867, 5.0915762 52.0713694, 5.091535 52.0713549, 5.0915188 52.0713721, 5.0915602 52.0713867))","['Commerce', 'Entertainment']",Node_173
268730318,"(52.0717024167511, 5.095621049760832)",yes,,"POLYGON ((5.0956206 52.0716712, 5.095577 52.071718, 5.0956215 52.0717336, 5.0956651 52.0716869, 5.0956206 52.0716712))","['Living', 'Working', 'Healthcare']",Node_43
268730319,"(52.0712278436272, 5.097355631108953)",yes,,"POLYGON ((5.0973248 52.0712384, 5.0973564 52.0712496, 5.0973865 52.0712173, 5.0973548 52.0712061, 5.0973403 52.0712217, 5.0973248 52.0712384))","['Working', 'Healthcare', 'Entertainment']",Node_52
268730320,"(52.06879015453789, 5.098522724984391)",yes,,"POLYGON ((5.0984821 52.0688068, 5.0985194 52.06882, 5.0985632 52.0687733, 5.0985264 52.0687603, 5.0984821 52.0688068))","['Working', 'Commerce', 'Entertainment']",Node_56
268730321,"(52.06819905437819, 5.094385297887495)",yes,,"POLYGON ((5.0943899 52.0682161, 5.0944112 52.0681929, 5.0943808 52.0681821, 5.0943593 52.068205, 5.0943899 52.0682161))","['Living', 'Working', 'Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_29
268730322,"(52.06815250082363, 5.094428512694224)",yes,,"POLYGON ((5.0944329 52.0681694, 5.0944545 52.0681461, 5.0944244 52.0681355, 5.0944024 52.068159, 5.0944329 52.0681694))","['Living', 'Commerce', 'Education']",Node_29
268730324,"(52.0701226043783, 5.096961367414718)",yes,,"POLYGON ((5.096958 52.0701027, 5.0969319 52.0701307, 5.0969648 52.0701425, 5.0969908 52.0701145, 5.096958 52.0701027))","['Living', 'Working', 'Commerce', 'Entertainment']",Node_47
268730325,"(52.06950801242774, 5.097958463333081)",yes,,"POLYGON ((5.0979181 52.0695247, 5.0979564 52.0695382, 5.0979987 52.0694912, 5.0979608 52.0694778, 5.0979181 52.0695247))","['Commerce', 'Entertainment']",Node_52
268730326,"(52.07208018471655, 5.096913053115993)",yes,,"POLYGON ((5.0968856 52.0720552, 5.0968643 52.0720783, 5.0969404 52.0721052, 5.0969618 52.072082, 5.0968856 52.0720552))","['Commerce', 'Healthcare', 'Education']",Node_44
268730331,"(52.071791627802696, 5.0958734995456085)",yes,,"POLYGON ((5.0958315 52.0718077, 5.0958714 52.0718217, 5.095915 52.071775, 5.0958767 52.0717615, 5.0958315 52.0718077))","['Living', 'Working', 'Commerce', 'Entertainment']",Node_43
268730332,"(52.069247676370125, 5.092222033446753)",yes,,"POLYGON ((5.0921896 52.0692591, 5.092222 52.069271, 5.0922546 52.0692361, 5.0922218 52.0692245, 5.0921896 52.0692591))","['Working', 'Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_105
268730334,"(52.07122345, 5.091018699999999)",yes,,"POLYGON ((5.0910164 52.0712058, 5.0909929 52.0712312, 5.091021 52.0712411, 5.0910445 52.0712157, 5.0910164 52.0712058))","['Working', 'Commerce', 'Healthcare', 'Education']",Node_173
268730335,"(52.06882629894834, 5.09286061579122)",yes,,"POLYGON ((5.0928267 52.0688274, 5.0928762 52.0688451, 5.0928946 52.0688252, 5.0928449 52.0688075, 5.0928267 52.0688274))","['Living', 'Working', 'Healthcare']",Node_105
268730337,"(52.069260133419675, 5.092285630695618)",yes,,"POLYGON ((5.0922702 52.0692417, 5.092252 52.0692612, 5.0923011 52.0692786, 5.0923192 52.069259, 5.0922702 52.0692417))","['Living', 'Entertainment']",Node_105
268730338,"(52.070740915955106, 5.096485852232296)",yes,,"POLYGON ((5.096501 52.0707592, 5.0965191 52.0707397, 5.0964706 52.0707226, 5.0964527 52.0707422, 5.096501 52.0707592))","['Commerce', 'Education', 'Entertainment']",Node_47
268730339,"(52.068716769739645, 5.09874059928804)",garage,,"POLYGON ((5.0987015 52.0687342, 5.0987366 52.0687466, 5.09878 52.0686997, 5.0987439 52.068687, 5.0987015 52.0687342))",['Living'],Node_56
268730340,"(52.07092329521145, 5.091375732680349)",yes,,"POLYGON ((5.09135 52.070931, 5.0913781 52.0709409, 5.0914015 52.0709156, 5.0913733 52.0709057, 5.09135 52.070931))","['Living', 'Working', 'Entertainment']",Node_173
268730343,"(52.07177732217542, 5.095834489349751)",yes,,"POLYGON ((5.0957931 52.0717941, 5.0958315 52.0718077, 5.0958767 52.0717615, 5.0958357 52.071747, 5.0957931 52.0717941))","['Working', 'Commerce', 'Healthcare', 'Entertainment']",Node_43
268730344,"(52.07141462788478, 5.091875434723747)",yes,,"POLYGON ((5.0918732 52.0713969, 5.0918496 52.0714224, 5.0918776 52.0714324, 5.0919013 52.0714068, 5.0918732 52.0713969))","['Healthcare', 'Entertainment']",Node_173
268730345,"(52.06862315273383, 5.098474418632697)",garage,,"POLYGON ((5.0984724 52.0686535, 5.098516 52.0686068, 5.0984763 52.0685928, 5.0984329 52.0686396, 5.0984724 52.0686535))",['Living'],Node_56
268730346,"(52.07119803270161, 5.091042202089539)",yes,,"POLYGON ((5.0910164 52.0712058, 5.0910445 52.0712157, 5.091068 52.0711902, 5.0910399 52.0711804, 5.0910164 52.0712058))","['Living', 'Healthcare', 'Education']",Node_173
268730347,"(52.06805839261043, 5.094535496957176)",yes,,"POLYGON ((5.0945074 52.0680611, 5.0945456 52.0680746, 5.0945639 52.0680559, 5.094525 52.0680421, 5.0945074 52.0680611))",['Healthcare'],Node_29
268730349,"(52.069712049363716, 5.09348005625831)",yes,,"POLYGON ((5.0934778 52.0697294, 5.093504 52.0697028, 5.0934812 52.0696947, 5.0934566 52.069722, 5.0934778 52.0697294))","['Living', 'Working']",Node_105
268730350,"(52.068792200000004, 5.0983453)",yes,,"POLYGON ((5.0983228 52.0687972, 5.0983496 52.0688067, 5.0983678 52.0687872, 5.098341 52.0687777, 5.0983228 52.0687972))","['Living', 'Working', 'Entertainment']",Node_56
268730351,"(52.07210282105989, 5.0968918498753)",yes,,"POLYGON ((5.0968643 52.0720783, 5.0968434 52.072101, 5.0969202 52.0721271, 5.0969404 52.0721052, 5.0968643 52.0720783))",['Working'],Node_44
268730352,"(52.0690216639043, 5.094050944986344)",yes,,"POLYGON ((5.094014 52.0690355, 5.0940488 52.0690478, 5.0940885 52.0690084, 5.0940518 52.0689956, 5.094014 52.0690355))","['Working', 'Commerce', 'Education', 'Entertainment']",Node_105
